date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:23	87437/87437	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:24%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-buton-rozet-gun-batm	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-buton-rozet-gun-batm.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:23	773043/773043	---M--	200	added ('OK')	image/jpeg	etag:%220785eb7d84448999a22c20cb316efdcb%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/UWA0E2xdMKtUdysiiZC38MUf9hZXWKy6.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/UWA0E2xdMKtUdysiiZC38MUf9hZXWKy6.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:23	87455/87455	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:24%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-istanbul	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-istanbul.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:24	763437/763437	---M--	200	added ('OK')	image/jpeg	etag:%22ad9b25ec039b8439e8a0e0669e066cc7%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/DLb9rY1f7d5tNOgQQJ0wRmWLjO3Ewg77.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/DLb9rY1f7d5tNOgQQJ0wRmWLjO3Ewg77.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:24	87440/87440	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:25%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-buton-rozet-istanbul	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-buton-rozet-istanbul.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:24	765367/765367	---M--	200	added ('OK')	image/jpeg	etag:%226ad2df76cb8a8cadc887543fa47a23e0%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/tIVJmRzX0R3MXrB3lXDZ85LC127s9vUE.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/tIVJmRzX0R3MXrB3lXDZ85LC127s9vUE.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:24	87425/87425	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:25%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-buton-rozet-istanbul	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-buton-rozet-istanbul.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:25	86384/86384	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:26%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-krmz	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-krmz.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:25	762988/762988	---M--	200	added ('OK')	image/jpeg	etag:%222464024eca93a05492716ad8ba5b9015%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/B5B0vzNWKFpkVOE3IIyORD0hOuqBnENx.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/B5B0vzNWKFpkVOE3IIyORD0hOuqBnENx.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:25	696498/696498	---M--	200	added ('OK')	image/jpeg	etag:%22a279509a7463fa8ed2aac663dfb2d61b%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/A0U1AeC7ZBdd8dKAg5ebPnBWEEuODPXN.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/A0U1AeC7ZBdd8dKAg5ebPnBWEEuODPXN.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:25	87435/87435	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:26%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-buton-rozet-krmz	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-buton-rozet-krmz.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:26	700295/700295	---M--	200	added ('OK')	image/jpeg	etag:%222ce6aa45cad9dbfdcbe2fa4feec263fb%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/VewXBVHlCBD3t0sOwZa20s3NsRmiphcF.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/VewXBVHlCBD3t0sOwZa20s3NsRmiphcF.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:26	87420/87420	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:27%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-buton-rozet-krmz	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-buton-rozet-krmz.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:26	90166/90166	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:27%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-lacivert	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-lacivert.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:26	682147/682147	---M--	200	added ('OK')	image/jpeg	etag:%220a5d6e91955f6072b8f40a1fa75972ab%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/RBMqOoawrvhLpRf1o2YKMzxbqk5bIlbN.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/RBMqOoawrvhLpRf1o2YKMzxbqk5bIlbN.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:27	585570/585570	---M--	200	added ('OK')	image/jpeg	etag:%229cc0e7469ea8121f1561f25c3cb6bef1%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/qgXVQqbxesrKERQWpFx1YzTxbltV2g4v.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/qgXVQqbxesrKERQWpFx1YzTxbltV2g4v.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:27	87387/87387	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:28%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-buton-rozet-lacivert	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-buton-rozet-lacivert.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:27	596957/596957	---M--	200	added ('OK')	image/jpeg	etag:%22ee27111adfdc9009d3e190aa2253d2cc%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/x0gttfBcxHRfGnONSRYfaMW504o28mno.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/x0gttfBcxHRfGnONSRYfaMW504o28mno.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:27	87422/87422	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:28%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-buton-rozet-lacivert	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-buton-rozet-lacivert.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:28	599120/599120	---M--	200	added ('OK')	image/jpeg	etag:%22dbffbed4a1236aac5756d11eea2c6b20%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/IfFOY3qaE0i0LOfZMtSMz1Rpsrnu9Dvo.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/IfFOY3qaE0i0LOfZMtSMz1Rpsrnu9Dvo.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:28	87440/87440	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:29%20GMT	https://baykarmagaza.com/tr/product/detail/cezeri-buton-rozet-lacivert	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/cezeri-buton-rozet-lacivert.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:28	595871/595871	---M--	200	added ('OK')	image/jpeg	etag:%228f26e7a19ac115375a52034bce2f28e6%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/54ZoDC5P8NxStTPNH26MfOuFmE4Kpw1j.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/54ZoDC5P8NxStTPNH26MfOuFmE4Kpw1j.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:28	89361/89361	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:29%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-mat-rozet	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-mat-rozet.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:28	52168/52168	---M--	200	added ('OK')	image/jpeg	etag:%2265852db4ee5c6de15ca7f1018fded3e7%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/Lzx27tHaxOrN4Jp6lLxomfkGirg1GWcI.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/Lzx27tHaxOrN4Jp6lLxomfkGirg1GWcI.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:29	254490/254490	---M--	200	added ('OK')	image/jpeg	etag:%22d5eaa626c184e0d83492e1bd40b6d6d9%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/HrPwGiAoCpqOKbrDew1BVdERw1iGB00R.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/HrPwGiAoCpqOKbrDew1BVdERw1iGB00R.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:29	87838/87838	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:30%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-parlak-rozet	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-parlak-rozet.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:29	54932/54932	---M--	200	added ('OK')	image/jpeg	etag:%22a7d2a86273c3aa59dde39fd126b1f174%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/k5dm3KgOnP6Gfzjd7QsVQgUmU2wdmW1h.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/k5dm3KgOnP6Gfzjd7QsVQgUmU2wdmW1h.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:30	184488/184488	---M--	200	added ('OK')	image/jpeg	etag:%220f263d92093e8e35debb327730eadde8%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/7UbM8h6d7qJfvbi35iJ8FTV6NBF2y7Ze.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/7UbM8h6d7qJfvbi35iJ8FTV6NBF2y7Ze.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:30	87852/87852	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:30%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-mat-rozet	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-mat-rozet.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:30	51425/51425	---M--	200	added ('OK')	image/jpeg	etag:%2266f6fe4a5423bacaf8a7d8c22ff6f6c9%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/DW7E8ob5qknnFh2IU9cprxxiWBHpaykk.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/DW7E8ob5qknnFh2IU9cprxxiWBHpaykk.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:30	243562/243562	---M--	200	added ('OK')	image/jpeg	etag:%227c1914cb8fdda521868a8614e0527c4a%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/ZtUmgu3BonuoJSOuVuVWEdipgdbdIg1Q.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/ZtUmgu3BonuoJSOuVuVWEdipgdbdIg1Q.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:30	87867/87867	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:31%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-parlak-rozet	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-parlak-rozet.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:31	56060/56060	---M--	200	added ('OK')	image/jpeg	etag:%22bd63f7a7068e2810b56bfaea56a812ca%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/hNjIRhQEzi43MhjzNm4DnWdXq9Ov4xCD.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/hNjIRhQEzi43MhjzNm4DnWdXq9Ov4xCD.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:31	208395/208395	---M--	200	added ('OK')	image/jpeg	etag:%226904eab5d8bab44e628146c572d9763f%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/oJ09aibYeAbPXhTEqT8VSAUeOoYS6siK.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/oJ09aibYeAbPXhTEqT8VSAUeOoYS6siK.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:31	88832/88832	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:32%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-pec	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-pec.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:32	317345/317345	---M--	200	added ('OK')	image/jpeg	etag:%22f47dd1aa02c311b01dec24d280240c3f%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/pUZ6166uhdAkB6afUwV3KlkNm2QoqmCo.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/pUZ6166uhdAkB6afUwV3KlkNm2QoqmCo.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:32	88774/88774	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:32%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-pec	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-akinci-pec.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:32	318144/318144	---M--	200	added ('OK')	image/jpeg	etag:%2230db85ac59c4ad0c8128f17707d0d2fd%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/gzQHoZ9iqzXHyon0svMpgQgVEEFnPMZy.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/gzQHoZ9iqzXHyon0svMpgQgVEEFnPMZy.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:32	87335/87335	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:33%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb2-pec	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb2-pec.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:33	317823/317823	---M--	200	added ('OK')	image/jpeg	etag:%225817b1a9654a10563707ee373d1e3955%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/gyVEsF5bjrNDxss7fThY7zMBwDFbQigN.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/gyVEsF5bjrNDxss7fThY7zMBwDFbQigN.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:33	88803/88803	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:33%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb3-pec	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb3-pec.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:33	318284/318284	---M--	200	added ('OK')	image/jpeg	etag:%22d0583ce53fe91f196f5271c5a0829a0c%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/bGF5xrPPIhmQKP5Asy2ZW4kr2W6a6cfL.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/bGF5xrPPIhmQKP5Asy2ZW4kr2W6a6cfL.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:33	72998/72998	---M--	200	added ('OK')	image/png	etag:%22eba996e8bcb4e92a1e8ef9651183d86e%22	https://cdn.baykarmagaza.com/staticv2/img/kizilelma-bg.png	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/staticv2/img/kizilelma-bg.png	(from https://baykarmagaza.com/tr/account/login/)
18:37:33	36444/36444	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:34%20GMT	https://baykarmagaza.com/tr/account/signup/	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/account/signup/index.html	(from https://baykarmagaza.com/tr/account/login/)
18:37:33	850/850	---MC-	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2015:37:34%20GMT	https://www.google.com/recaptcha/api.js	C:/Benim%20Web%20Sitem/asdasdasd/www.google.com/recaptcha/api.js	(from https://baykarmagaza.com/tr/account/login/)
18:37:34	31581/31581	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:35%20GMT	https://baykarmagaza.com/tr/account/password/reset/	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/account/password/reset/index.html	(from https://baykarmagaza.com/tr/account/login/)
18:37:34	77000/77000	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212cc8-CFfZ2CnJttoQX4un7ahUF13ud40%22	https://cdn.jsdelivr.net/npm/alpinejs@2.8.2/dist/alpine.js	C:/Benim%20Web%20Sitem/asdasdasd/cdn.jsdelivr.net/npm/alpinejs@2.8.2/dist/alpine.js	(from https://baykarmagaza.com/tr/account/login/)
18:37:35	253804/253804	---M-Z	200	added ('OK')	application/javascript	etag:%225f2f43c9-3df6c%22	https://cdnjs.cloudflare.com/ajax/libs/alpinejs/2.3.0/alpine-ie11.js	C:/Benim%20Web%20Sitem/asdasdasd/cdnjs.cloudflare.com/ajax/libs/alpinejs/2.3.0/alpine-ie11.js	(from https://baykarmagaza.com/tr/account/login/)
18:37:35	325/325	---M--	200	added ('OK')	application/javascript	etag:%22a755d8bd32c1af75a669a4e24cfa0854%22	https://cdn.baykarmagaza.com/staticv2/js/authentication.js	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/staticv2/js/authentication.js	(from https://baykarmagaza.com/tr/account/login/)
18:37:36	1019235/1019235	---M--	200	added ('OK')	image/jpeg	etag:%22bed88b13392b8d232d85df07849d7369%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/uKMzHV42lyxyCFsAeTWSxMa6Hi3Z1Xxs.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/uKMzHV42lyxyCFsAeTWSxMa6Hi3Z1Xxs.jpg	(from https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort)
18:37:36	972990/972990	---M--	200	added ('OK')	image/jpeg	etag:%22fc4e88662fabfbcbefbe4e5999d0eca5%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/pRcLZfWMe7zHesakTiW5m0jtmUFBNSv4.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/pRcLZfWMe7zHesakTiW5m0jtmUFBNSv4.jpg	(from https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort)
18:37:37	5122/5122	---MCZ	200	added ('OK')	application/javascript	etag:W/%2233eeb141a0e659f22456968a4b84d31d%22	https://cdn.baykarmagaza.com/staticv2/js/product_detail.js	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/staticv2/js/product_detail.js	(from https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort)
18:37:37	63427/63427	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:37%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort/comments/	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort/comments/index.html	(from https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort)
18:37:37	63532/63532	---M--	200	added ('OK')	image/jpeg	etag:%226387660ff7ad11ab692b7fcc13b2ad4f%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/7DMvXFGATvh6cBvTJAma9XMTb6wzQAAH.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/7DMvXFGATvh6cBvTJAma9XMTb6wzQAAH.jpg	(from https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket)
18:37:37	943471/943471	---M--	200	added ('OK')	image/jpeg	etag:%2234c035dccf9c60262f8b0d4254f77a00%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/AAFZZ5iL8xN1FHyWoxKBOOAmVV5JcKos.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/AAFZZ5iL8xN1FHyWoxKBOOAmVV5JcKos.jpg	(from https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-polo-yaka-tisort)
18:37:37	107656/107656	---M--	200	added ('OK')	image/jpeg	etag:%22a6899773955c5752a07d15f212d9ff1f%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/LbVWVwLbVOgTqSj32ZrA6hwAa0r0R4gA.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/LbVWVwLbVOgTqSj32ZrA6hwAa0r0R4gA.jpg	(from https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket)
18:37:38	85750/85750	---M--	200	added ('OK')	image/jpeg	etag:%22914a69a3756998965ee39a1f8394a970%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/0NysItciznFgkLSMApy6YcUTS6kwruhz.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/0NysItciznFgkLSMApy6YcUTS6kwruhz.jpg	(from https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket)
18:37:38	301632/301632	---M--	200	added ('OK')	image/jpeg	etag:%224be7d3c748934aa7aacb842f7ed496ec%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/IwB47Ajha2QC7wJNHHNzjvvmFqDAauON.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/IwB47Ajha2QC7wJNHHNzjvvmFqDAauON.jpg	(from https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket)
18:37:38	59145/59145	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:39%20GMT	https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket/comments/	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket/comments/index.html	(from https://baykarmagaza.com/tr/product/detail/172-olcek-bayraktar-akinci-maket)
18:37:38	60807/60807	---M--	200	added ('OK')	image/jpeg	etag:%222c21c5f015f3ee0d180c8775f7a4c579%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/AG54ppx5pkpe9Ut95ObDk4rN2vafxInn.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/AG54ppx5pkpe9Ut95ObDk4rN2vafxInn.jpg	(from https://baykarmagaza.com/tr/product/detail/148-olcek-bayraktar-tb2-maket)
18:37:38	99569/99569	---M--	200	added ('OK')	image/jpeg	etag:%22c03dee64089e3f705b19855597c2168d%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/pyFhjRSvg4VkPiF77GmRV24rPko0xslb.JPG	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/pyFhjRSvg4VkPiF77GmRV24rPko0xslb.jpg	(from https://baykarmagaza.com/tr/product/detail/148-olcek-bayraktar-tb2-maket)
